Season,Week,Away,Home,Date,Road Open Spread,Road Close Spread,Opening Total,Home Open Spread,Home Close Spread,Closing Total,
2009,6,HOU,CIN,2009-10-18, 4,4,45,-4,-4,46,
2009,6,CLE,PIT,2009-10-18, 14.5,14,38,-14.5,-14,37.5,
2009,6,BAL,MIN,2009-10-18, 3,3,44,-3,-3,45.5,
2009,6,STL,JAC,2009-10-18, 11,10,40,-11,-10,42,
2009,6,NYG,NO,2009-10-18, 3,3,48,-3,-3,47,
2009,6,CAR,TB,2009-10-18, -3,-3,37,3,3,40.5,
2009,6,DET,GB,2009-10-18, 13,14,48,-13,-14,48.5,
2009,6,PHI,OAK,2009-10-18, -14.5,-14,41,14.5,14,40.5,
2009,6,ARI,SEA,2009-10-18, 2.5,3,46.5,-2.5,-3,45.5,
2009,6,BUF,NYJ,2009-10-18, 11,9,38,-11,-9,35.5,
2009,6,TEN,NE,2009-10-18, 10,9,43,-10,-9,38,
2009,6,CHI,ATL,2009-10-18, 3,4,45.5,-3,-4,46,
2009,6,DEN,SD,2009-10-19, 3,3,43.5,-3,-3,44.5,
2008,6,OAK,NO,2008-10-12, 9,7,47.5,-9,-7,47,
2008,6,BAL,IND,2008-10-12, 7,4,39,-7,-4,39,
2008,6,CIN,NYJ,2008-10-12, 7,10,46.5,-7,-10,43.5,
2008,6,CAR,TB,2008-10-12, 1,3,37,-1,-3,37,
2008,6,DET,MIN,2008-10-12, 14,13,47,-14,-13,44.5,
2008,6,CHI,ATL,2008-10-12, -1,-3,42.5,1,3,43,
2008,6,MIA,HOU,2008-10-12, 3,3,46,-3,-3,45,
2008,6,STL,WAS,2008-10-12, 15,12,44,-15,-12,44,
2008,6,JAC,DEN,2008-10-12, 3,3,48,-3,-3,48.5,
2008,6,PHI,SF,2008-10-12, -4.5,-6,44,4.5,6,41.5,
2008,6,DAL,ARI,2008-10-12, -7,-5,48.5,7,5,53,
2008,6,GB,SEA,2008-10-12, 2,0,47,-2,0,44,
2008,6,NE,SD,2008-10-12, 5.5,6,45,-5.5,-6,45,
2008,6,NYG,CLE,2008-10-13, -8,-8,43,8,8,43.5,
2007,6,CIN,KC,2007-10-14, -3,-3,41.5,3,3,43.5,
2007,6,HOU,JAC,2007-10-14, 8,6,37.5,-8,-6,37,
2007,6,MIA,CLE,2007-10-14, 5.5,4,43.5,-5.5,-4,45.5,
2007,6,MIN,CHI,2007-10-14, 6,4,37.5,-6,-4,35.5,
2007,6,PHI,NYJ,2007-10-14, -2.5,-4,41,2.5,4,43,
2007,6,STL,BAL,2007-10-14, 10,9,37,-10,-9,36.5,
2007,6,TEN,TB,2007-10-14, 2.5,2,38,-2.5,-2,37,
2007,6,WAS,GB,2007-10-14, 3,3,41,-3,-3,40.5,
2007,6,CAR,ARI,2007-10-14, 3.5,6,40,-3.5,-6,38.5,
2007,6,NE,DAL,2007-10-14, -4,-5,52.5,4,5,52,
2007,6,OAK,SD,2007-10-14, 11,10,44,-11,-10,44,
2007,6,NO,SEA,2007-10-14, 8,6,41.5,-8,-6,42.5,
2007,6,NYG,ATL,2007-10-15, -3,-5,43,3,5,43.5,
2018,7,DEN,ARI,2018-10-18, -2.5,-1,40,2.5,1,42.5,
2018,7,TEN,LAC,2018-10-21, 7,6.5,45,-7,-6.5,46,
2018,7,BUF,IND,2018-10-21, 8,7,43,-8,-7,43.5,
2018,7,CAR,PHI,2018-10-21, 4,5,45,-4,-5,45,
2018,7,CIN,KC,2018-10-21, 6,6.5,58.5,-6,-6.5,56,
2018,7,CLE,TB,2018-10-21, 3,3.5,49,-3,-3.5,52.5,
2018,7,DET,MIA,2018-10-21, 4,-3,47,-4,3,47,
2018,7,HOU,JAC,2018-10-21, 4.5,4,43,-4.5,-4,43,
2018,7,MIN,NYJ,2018-10-21, -3,-3.5,46.5,3,3.5,45,
2018,7,NE,CHI,2018-10-21, -2.5,-1,50,2.5,1,49,
2018,7,NO,BAL,2018-10-21, 2.5,2.5,50.5,-2.5,-2.5,49,
2018,7,DAL,WAS,2018-10-21, 1,-1.5,42,-1,1.5,40.5,
2018,7,LAR,SF,2018-10-21, -11,-8,52.5,11,8,52,
2018,7,NYG,ATL,2018-10-22, 3.5,4.5,54,-3.5,-4.5,52,
2017,7,KC,OAK,2017-10-19, 3,-3,47.5,-3,3,46.5,
2017,7,JAC,IND,2017-10-22, -3,-3,43.5,3,3,41,
2017,7,ARI,LAR,2017-10-22, 3.5,3,47,-3.5,-3,45.5,
2017,7,TB,BUF,2017-10-22, 1.5,3,44,-1.5,-3,46.5,
2017,7,BAL,MIN,2017-10-22, 4.5,5,39.5,-4.5,-5,37.5,
2017,7,CIN,PIT,2017-10-22, 6,4,42,-6,-4,40,
2017,7,NYJ,MIA,2017-10-22, 4,3,39,-4,-3,40,
2017,7,CAR,CHI,2017-10-22, -4,-2.5,41.5,4,2.5,39.5,
2017,7,TEN,CLE,2017-10-22, -5.5,-5.5,46.5,5.5,5.5,42.5,
2017,7,NO,GB,2017-10-22, -4,-3.5,47.5,4,3.5,45.5,
2017,7,DAL,SF,2017-10-22, -6,-6.5,47,6,6.5,48,
2017,7,DEN,LAC,2017-10-22, 1,-1,41.5,-1,1,41,
2017,7,SEA,NYG,2017-10-22, -8,-4,38.5,8,4,39,
2017,7,ATL,NE,2017-10-22, 4.5,3,54,-4.5,-3,56.5,
2017,7,WAS,PHI,2017-10-23, 5.5,5,48.5,-5.5,-5,48.5,
2016,7,CHI,GB,2016-10-20, 9,7.5,47,-9,-7.5,46.5,
2016,7,NYG,LA,2016-10-23, -2.5,-3,44.5,2.5,3,44.5,
2016,7,WAS,DET,2016-10-23, 1.5,-1,49.5,-1.5,1,50,
2016,7,MIN,PHI,2016-10-23, -1,-2.5,40,1,2.5,39,
2016,7,CLE,CIN,2016-10-23, 10,11.5,45.5,-10,-11.5,46.5,
2016,7,IND,TEN,2016-10-23, 2.5,4,48.5,-2.5,-4,48.5,
2016,7,BAL,NYJ,2016-10-23, 1,2,41.5,-1,-2,40.5,
2016,7,OAK,JAC,2016-10-23, 1,1.5,49,-1,-1.5,47.5,
2016,7,NO,KC,2016-10-23, 7,6,49.5,-7,-6,51,
2016,7,BUF,MIA,2016-10-23, -3,-2.5,45,3,2.5,46,
2016,7,SD,ATL,2016-10-23, 6.5,4.5,50.5,-6.5,-4.5,52.5,
2016,7,TB,SF,2016-10-23, -2,1,47,2,-1,45,
2016,7,NE,PIT,2016-10-23, -7.5,-7.5,45.5,7.5,7.5,49,
2016,7,SEA,ARI,2016-10-23, 2,2.5,43.5,-2,-2.5,43,
2016,7,HOU,DEN,2016-10-24, 7.5,8.5,40.5,-7.5,-8.5,40,
2015,7,SEA,SF,2015-10-22, -4.5,-6.5,41.5,4.5,6.5,41.5,
2015,7,BUF,JAC,2015-10-25, -4.5,-3.5,42,4.5,3.5,41,
2015,7,PIT,KC,2015-10-25, 2,4,43,-2,-4,41.5,
2015,7,HOU,MIA,2015-10-25, 5,4.5,43,-5,-4.5,46.5,
2015,7,ATL,TEN,2015-10-25, -3.5,-5.5,47.5,3.5,5.5,45.5,
2015,7,MIN,DET,2015-10-25, -1.5,1,44.5,1.5,-1,44.5,
2015,7,NO,IND,2015-10-25, 6,5.5,52.5,-6,-5.5,52.5,
2015,7,NYJ,NE,2015-10-25, 10,7,49,-10,-7,47,
2015,7,CLE,STL,2015-10-25, 5.5,6.5,42.5,-5.5,-6.5,43.5,
2015,7,TB,WAS,2015-10-25, 3.5,3,44,-3.5,-3,42,
2015,7,OAK,SD,2015-10-25, 5,3.5,47,-5,-3.5,48,
2015,7,DAL,NYG,2015-10-25, 5,3,45.5,-5,-3,44.5,
2015,7,PHI,CAR,2015-10-25, 3.5,3,46.5,-3.5,-3,46,
2015,7,BAL,ARI,2015-10-26, 7.5,10,48.5,-7.5,-10,49.5,
2014,7,NYJ,NE,2014-10-16, 8.5,9.5,47,-8.5,-9.5,44.5,
2014,7,ATL,BAL,2014-10-19, 6.5,7,49.5,-6.5,-7,49.5,
2014,7,TEN,WAS,2014-10-19, 4,6,47,-4,-6,46,
2014,7,SEA,STL,2014-10-19, -6.5,-7,46,6.5,7,43.5,
2014,7,CLE,JAC,2014-10-19, -4,-4,45,4,4,44.5,
2014,7,CIN,IND,2014-10-19, 3,3,49,-3,-3,50.5,
2014,7,MIN,BUF,2014-10-19, 4,7,43.5,-4,-7,43.5,
2014,7,MIA,CHI,2014-10-19, 3,3,49,-3,-3,47.5,
2014,7,NO,DET,2014-10-19, 2.5,1.5,52,-2.5,-1.5,45.5,
2014,7,CAR,GB,2014-10-19, 7,6.5,49,-7,-6.5,48.5,
2014,7,KC,SD,2014-10-19, 5.5,3,46.5,-5.5,-3,46,
2014,7,ARI,OAK,2014-10-19, -3.5,-3.5,43.5,3.5,3.5,46,
2014,7,NYG,DAL,2014-10-19, 5,5,48.5,-5,-5,47,
2014,7,SF,DEN,2014-10-19, 7,7,47,-7,-7,48,
2014,7,HOU,PIT,2014-10-20, 4,3,44.5,-4,-3,44.5,
2013,7,SEA,ARI,2013-10-17, -4.5,-5,40,4.5,5,41,
2013,7,TB,ATL,2013-10-20, 7,6,41.5,-7,-6,43,
2013,7,CHI,WAS,2013-10-20, 1,-1,50.5,-1,1,47.5,
2013,7,DAL,PHI,2013-10-20, 3,3,56.5,-3,-3,55,
2013,7,NE,NYJ,2013-10-20, -3.5,-3.5,43,3.5,3.5,43,
2013,7,BUF,MIA,2013-10-20, 9.5,6,43.5,-9.5,-6,43.5,
2013,7,STL,CAR,2013-10-20, 6,8,42,-6,-8,42,
2013,7,CIN,DET,2013-10-20, 1,2.5,47,-1,-2.5,45.5,
2013,7,SD,JAC,2013-10-20, -7,-7.5,45,7,7.5,44.5,
2013,7,HOU,KC,2013-10-20, 5,7,40,-5,-7,38.5,
2013,7,SF,TEN,2013-10-20, -4.5,-3,38.5,4.5,3,41,
2013,7,BAL,PIT,2013-10-20, 1,-2.5,40,-1,2.5,41,
2013,7,CLE,GB,2013-10-20, 11,7.5,45.5,-11,-7.5,45,
2013,7,DEN,IND,2013-10-20, -5.5,-6,56.5,5.5,6,54.5,
2013,7,MIN,NYG,2013-10-21, 2.5,4,47,-2.5,-4,47.5,
2012,7,SEA,SF,2012-10-18, 8.5,7.5,38.5,-8.5,-7.5,37.5,
2012,7,DAL,CAR,2012-10-21, -1,-2.5,45.5,1,2.5,45,
2012,7,BAL,HOU,2012-10-21, 4.5,6.5,46.5,-4.5,-6.5,47,
2012,7,CLE,IND,2012-10-21, 3,1,44,-3,-1,46.5,
2012,7,ARI,MIN,2012-10-21, 5,7,41,-5,-7,38.5,
2012,7,TEN,BUF,2012-10-21, 3,4,45,-3,-4,47,
2012,7,WAS,NYG,2012-10-21, 7.5,6.5,48.5,-7.5,-6.5,51.5,
2012,7,NO,TB,2012-10-21, -3,-1,49,3,1,49.5,
2012,7,GB,STL,2012-10-21, -5,-4,44.5,5,4,45,
2012,7,NYJ,NE,2012-10-21, 12.5,11,47,-12.5,-11,47.5,
2012,7,JAC,OAK,2012-10-21, 4,6,43,-4,-6,44.5,
2012,7,PIT,CIN,2012-10-21, -1,-1,46,1,1,46.5,
2012,7,DET,CHI,2012-10-22, 6,6.5,47.5,-6,-6.5,45.5,
2011,7,CHI,TB,2011-10-23, 1.5,-1.5,42.5,-1.5,1.5,44,
2011,7,WAS,CAR,2011-10-23, 3,1.5,44.5,-3,-1.5,44.5,
2011,7,SD,NYJ,2011-10-23, 1,-1,45.5,-1,1,43,
2011,7,SEA,CLE,2011-10-23, 3,3,40,-3,-3,41,
2011,7,HOU,TEN,2011-10-23, 3,3,43,-3,-3,44,
2011,7,DEN,MIA,2011-10-23, 3,-1,42.5,-3,1,41.5,
2011,7,ATL,DET,2011-10-23, 4.5,4.5,48.5,-4.5,-4.5,47,
2011,7,KC,OAK,2011-10-23, 3.5,3.5,42,-3.5,-3.5,41.5,
2011,7,PIT,ARI,2011-10-23, -4,-4,42.5,4,4,46,
2011,7,STL,DAL,2011-10-23, 10.5,14,44.5,-10.5,-14,43,
2011,7,GB,MIN,2011-10-23, -9.5,-10,47.5,9.5,10,47,
2011,7,IND,NO,2011-10-23, 14,13.5,47.5,-14,-13.5,49,
2011,7,BAL,JAC,2011-10-24, -9,-10,39,9,10,38.5,
2010,7,PIT,MIA,2010-10-24, -2.5,-3,40,2.5,3,40.5,
2010,7,CIN,ATL,2010-10-24, 4.5,3,42,-4.5,-3,43.5,
2010,7,JAC,KC,2010-10-24, 9,9,37.5,-9,-9,38.5,
2010,7,PHI,TEN,2010-10-24, 2.5,3,43,-2.5,-3,41,
2010,7,WAS,CHI,2010-10-24, 2.5,3,40.5,-2.5,-3,39.5,
2010,7,CLE,NO,2010-10-24, 15,13,43,-15,-13,44,
2010,7,BUF,BAL,2010-10-24, 14,13,37,-14,-13,39.5,
2010,7,SF,CAR,2010-10-24, -2.5,-2,34.5,2.5,2,36.5,
2010,7,STL,TB,2010-10-24, 0,3,38,0,-3,38.5,
2010,7,ARI,SEA,2010-10-24, 4.5,7,39.5,-4.5,-7,40.5,
2010,7,NE,SD,2010-10-24, 3.5,3,48,-3.5,-3,49,
2010,7,OAK,DEN,2010-10-24, 8,7,42.5,-8,-7,43,
2010,7,MIN,GB,2010-10-24, 3,3,44.5,-3,-3,43.5,
2010,7,NYG,DAL,2010-10-25, 2.5,4,44.5,-2.5,-4,45,
2009,7,SD,KC,2009-10-25, -4.5,-6,43,4.5,6,44,
2009,7,IND,STL,2009-10-25, -13,-14,45.5,13,14,45,
2009,7,GB,CLE,2009-10-25, -7.5,-9,43,7.5,9,41.5,
2009,7,MIN,PIT,2009-10-25, 3.5,6,44.5,-3.5,-6,46.5,
2009,7,NE,TB,2009-10-25, -15,-16,44,15,16,44.5,
2009,7,SF,HOU,2009-10-25, 3,3,44,-3,-3,44.5,
2009,7,NYJ,OAK,2009-10-25, -8,-6,34,8,6,34,
2009,7,BUF,CAR,2009-10-25, 7.5,7,37,-7.5,-7,37,
2009,7,CHI,CIN,2009-10-25, 1,-2,44,-1,2,42.5,
2009,7,NO,MIA,2009-10-25, -7,-6,46.5,7,6,48,
2009,7,ATL,DAL,2009-10-25, 3,5,47,-3,-5,47.5,
2009,7,ARI,NYG,2009-10-25, 7.5,8,46.5,-7.5,-8,46.5,
2009,7,PHI,WAS,2009-10-26, -6.5,-9,38.5,6.5,9,38,
2008,7,TEN,KC,2008-10-19, -8,-9,35.5,8,9,35,
2008,7,SD,BUF,2008-10-19, -1,-1,46.5,1,1,44.5,
2008,7,PIT,CIN,2008-10-19, -11,-8,37,11,8,36.5,
2008,7,BAL,MIA,2008-10-19, 3,3,34.5,-3,-3,35.5,
2008,7,DAL,STL,2008-10-19, -12,-8,48,12,8,45,
2008,7,MIN,CHI,2008-10-19, 3,3,39.5,-3,-3,38,
2008,7,NO,CAR,2008-10-19, 3,3,43.5,-3,-3,44.5,
2008,7,SF,NYG,2008-10-19, 13,10,45,-13,-10,46.5,
2008,7,DET,HOU,2008-10-19, 10,11,47,-10,-11,47.5,
2008,7,NYJ,OAK,2008-10-19, -3,-3,43,3,3,41,
2008,7,CLE,WAS,2008-10-19, 7.5,7,42.5,-7.5,-7,41.5,
2008,7,IND,GB,2008-10-19, 0,-3,48,0,3,46.5,
2008,7,SEA,TB,2008-10-19, 12,11,39,-12,-11,39.5,
2008,7,DEN,NE,2008-10-20, 3.5,3,46,-3.5,-3,48,
2007,7,ARI,WAS,2007-10-21, 6,8,38,-6,-8,35,
2007,7,ATL,NO,2007-10-21, 9,8,42.5,-9,-8,42.5,
2007,7,BAL,BUF,2007-10-21, -3,-3,35,3,3,33.5,
2007,7,NE,MIA,2007-10-21, -16,-16,50.5,16,16,49.5,
2007,7,SF,NYG,2007-10-21, 10,10,40,-10,-10,39,
2007,7,TB,DET,2007-10-21, 1,3,43,-1,-3,44.5,
2007,7,TEN,HOU,2007-10-21, -1,3,38.5,1,-3,37.5,
2007,7,KC,OAK,2007-10-21, 1.5,2,38,-1.5,-2,37.5,
2007,7,NYJ,CIN,2007-10-21, 6,6,46,-6,-6,48,
2007,7,MIN,DAL,2007-10-21, 11,10,47,-11,-10,45.5,
2007,7,CHI,PHI,2007-10-21, 5,6,42,-5,-6,42.5,
2007,7,STL,SEA,2007-10-21, 10,8,40,-10,-8,39.5,
2007,7,PIT,DEN,2007-10-21, -3.5,-4,39,3.5,4,38,
2007,7,IND,JAC,2007-10-22, -2,-3,45,2,3,45,
2018,8,MIA,HOU,2018-10-25, 7.5,7.5,45,-7.5,-7.5,45,
2018,8,PHI,JAC,2018-10-28, -3.5,-4,41,3.5,4,44.5,
2018,8,BAL,CAR,2018-10-28, 0,-2.5,43.5,0,2.5,44,
2018,8,CLE,PIT,2018-10-28, 7.5,8.5,50.5,-7.5,-8.5,47.5,
2018,8,DEN,KC,2018-10-28, 10,8.5,55.5,-10,-8.5,53,
2018,8,NYJ,CHI,2018-10-28, 6.5,8.5,46,-6.5,-8.5,42.5,
2018,8,SEA,DET,2018-10-28, 2.5,3,49,-2.5,-3,47.5,
2018,8,TB,CIN,2018-10-28, 6,3.5,53.5,-6,-3.5,55,
2018,8,WAS,NYG,2018-10-28, -1,-1,42,1,1,43,
2018,8,IND,OAK,2018-10-28, 0,-3.5,51,0,3.5,51,
2018,8,GB,LAR,2018-10-28, 10,7.5,57,-10,-7.5,57,
2018,8,SF,ARI,2018-10-28, 0,-2.5,43,0,2.5,40,
2018,8,NO,MIN,2018-10-28, 2.5,-2.5,52,-2.5,2.5,53.5,
2018,8,NE,BUF,2018-10-29, -13,-13.5,44.5,13,13.5,44,
2017,8,MIA,BAL,2017-10-26, 3,3,37.5,-3,-3,38,
2017,8,MIN,CLE,2017-10-29, -8.5,-11,37.5,8.5,11,38.5,
2017,8,LAC,NE,2017-10-29, 7.5,6.5,49,-7.5,-6.5,49.5,
2017,8,CHI,NO,2017-10-29, 9,7.5,48,-9,-7.5,46,
2017,8,ATL,NYJ,2017-10-29, -4.5,-6.5,46.5,4.5,6.5,43.5,
2017,8,SF,PHI,2017-10-29, 13,13,47.5,-13,-13,45,
2017,8,CAR,TB,2017-10-29, 2.5,1.5,44,-2.5,-1.5,46,
2017,8,OAK,BUF,2017-10-29, 3,2.5,45,-3,-2.5,47,
2017,8,IND,CIN,2017-10-29, 9,11,41,-9,-11,44,
2017,8,HOU,SEA,2017-10-29, 5.5,6,43,-5.5,-6,45,
2017,8,DAL,WAS,2017-10-29, 0,-3,50.5,0,3,46.5,
2017,8,PIT,DET,2017-10-29, -3,-3,45,3,3,44.5,
2017,8,DEN,KC,2017-10-30, 7.5,7,42,-7.5,-7,42,
2016,8,JAC,TEN,2016-10-27, 3.5,3,46,-3.5,-3,43.5,
2016,8,WAS,CIN,2016-10-30, 2.5,3,46.5,-2.5,-3,49,
2016,8,NYJ,CLE,2016-10-30, -3,-2.5,43.5,3,2.5,45.5,
2016,8,SEA,NO,2016-10-30, -3.5,-1,47.5,3.5,1,50,
2016,8,NE,BUF,2016-10-30, -5,-5.5,47.5,5,5.5,48,
2016,8,GB,ATL,2016-10-30, 2.5,3,52.5,-2.5,-3,51,
2016,8,OAK,TB,2016-10-30, 0,1,49,0,-1,48,
2016,8,KC,IND,2016-10-30, -2.5,-3,49,2.5,3,50.5,
2016,8,DET,HOU,2016-10-30, 2.5,1,45,-2.5,-1,46.5,
2016,8,SD,DEN,2016-10-30, 6,3.5,44.5,-6,-3.5,43,
2016,8,ARI,CAR,2016-10-30, 2.5,2.5,48,-2.5,-2.5,45.5,
2016,8,PHI,DAL,2016-10-30, 4.5,5,43.5,-4.5,-5,44,
2016,8,MIN,CHI,2016-10-31, -5,-5.5,41,5,5.5,39.5,
2015,8,MIA,NE,2015-10-29, 8.5,8,52,-8.5,-8,51,
2015,8,DET,KC,2015-11-01, 6,3,45.5,-6,-3,45,
2015,8,MIN,CHI,2015-11-01, -2.5,-1,42,2.5,1,43.5,
2015,8,ARI,CLE,2015-11-01, -5,-7,46,5,7,46,
2015,8,SD,BAL,2015-11-01, 3,4.5,50,-3,-4.5,50,
2015,8,NYG,NO,2015-11-01, 3.5,3,49,-3.5,-3,51.5,
2015,8,TEN,HOU,2015-11-01, 4.5,3.5,43.5,-4.5,-3.5,43,
2015,8,CIN,PIT,2015-11-01, -1.5,1,48.5,1.5,-1,49,
2015,8,SF,STL,2015-11-01, 8,8,39.5,-8,-8,41,
2015,8,TB,ATL,2015-11-01, 7.5,8,49,-7.5,-8,47.5,
2015,8,NYJ,OAK,2015-11-01, -2.5,-3,44,2.5,3,43.5,
2015,8,SEA,DAL,2015-11-01, -5.5,-4.5,40.5,5.5,4.5,41.5,
2015,8,GB,DEN,2015-11-01, -2.5,-2.5,43,2.5,2.5,46,
2015,8,IND,CAR,2015-11-02, 6.5,5,45,-6.5,-5,44.5,
2014,8,SD,DEN,2014-10-23, 7.5,9,51,-7.5,-9,51,
2014,8,DET,ATL,2014-10-26, -3.5,-3.5,47,3.5,3.5,45,
2014,8,STL,KC,2014-10-26, 6,7.5,43,-6,-7.5,44.5,
2014,8,HOU,TEN,2014-10-26, -1,-3.5,43,1,3.5,43,
2014,8,MIN,TB,2014-10-26, 2.5,1,41.5,-2.5,-1,43,
2014,8,SEA,CAR,2014-10-26, -3.5,-6,45.5,3.5,6,44.5,
2014,8,BAL,CIN,2014-10-26, 3,-2.5,46,-3,2.5,44.5,
2014,8,MIA,JAC,2014-10-26, -4.5,-7,43.5,4.5,7,42,
2014,8,CHI,NE,2014-10-26, 7,5.5,49.5,-7,-5.5,51,
2014,8,BUF,NYJ,2014-10-26, 2.5,3,42,-2.5,-3,40,
2014,8,PHI,ARI,2014-10-26, 2.5,1,48,-2.5,-1,49,
2014,8,OAK,CLE,2014-10-26, 7,6.5,43,-7,-6.5,44.5,
2014,8,IND,PIT,2014-10-26, -2.5,-5,48.5,2.5,5,48,
2014,8,GB,NO,2014-10-26, 0,2,53,0,-2,55,
2014,8,WAS,DAL,2014-10-27, 7.5,9.5,50,-7.5,-9.5,49,
2013,8,CAR,TB,2013-10-24, -6.5,-6.5,38.5,6.5,6.5,39,
2013,8,SF,JAC,2013-10-27, -16.5,-16,40.5,16.5,16,40,
2013,8,CLE,KC,2013-10-27, 9.5,7,39,-9.5,-7,39,
2013,8,MIA,NE,2013-10-27, 7,6.5,45.5,-7,-6.5,46.5,
2013,8,BUF,NO,2013-10-27, 12.5,10.5,50,-12.5,-10.5,48,
2013,8,DAL,DET,2013-10-27, 3,3,51.5,-3,-3,51,
2013,8,NYG,PHI,2013-10-27, 5.5,5.5,53,-5.5,-5.5,49,
2013,8,NYJ,CIN,2013-10-27, 6.5,6,41,-6.5,-6,40.5,
2013,8,PIT,OAK,2013-10-27, -3,-2.5,40.5,3,2.5,40,
2013,8,ATL,ARI,2013-10-27, 2.5,2.5,44.5,-2.5,-2.5,44.5,
2013,8,WAS,DEN,2013-10-27, 13,11,56.5,-13,-11,58,
2013,8,GB,MIN,2013-10-27, -10,-7,46.5,10,7,47.5,
2013,8,SEA,STL,2013-10-28, -10,-13,43.5,10,13,43,
2012,8,TB,MIN,2012-10-25, 8,5,46.5,-8,-5,43,
2012,8,SD,CLE,2012-10-28, -2.5,-2.5,46,2.5,2.5,40.5,
2012,8,SEA,DET,2012-10-28, 2.5,3,43.5,-2.5,-3,42.5,
2012,8,JAC,GB,2012-10-28, 13,15,45.5,-13,-15,45,
2012,8,MIA,NYJ,2012-10-28, 2.5,1,39.5,-2.5,-1,38.5,
2012,8,CAR,CHI,2012-10-28, 10,7,44,-10,-7,41.5,
2012,8,ATL,PHI,2012-10-28, 1,1.5,47,-1,-1.5,43.5,
2012,8,IND,TEN,2012-10-28, 3,3.5,47,-3,-3.5,46.5,
2012,8,NE,STL,2012-10-28, -8,-7.5,46.5,8,7.5,46,
2012,8,WAS,PIT,2012-10-28, 4,4.5,47.5,-4,-4.5,44.5,
2012,8,OAK,KC,2012-10-28, 1,1,42.5,-1,-1,41.5,
2012,8,NYG,DAL,2012-10-28, 1,-1.5,47,-1,1.5,47.5,
2012,8,NO,DEN,2012-10-28, 5,6.5,54.5,-5,-6.5,54.5,
2012,8,SF,ARI,2012-10-29, -7.5,-7.5,37,7.5,7.5,38.5,
2011,8,IND,TEN,2011-10-30, 9.5,9,42,-9.5,-9,44,
2011,8,JAC,HOU,2011-10-30, 9.5,9.5,41.5,-9.5,-9.5,4.5,
2011,8,MIN,CAR,2011-10-30, 4,3.5,47,-4,-3.5,47,
2011,8,NO,STL,2011-10-30, -13,-13.5,47.5,13,13.5,48,
2011,8,ARI,BAL,2011-10-30, 13,12.5,44.5,-13,-12.5,43,
2011,8,MIA,NYG,2011-10-30, 10,9.5,42,-10,-9.5,41.5,
2011,8,WAS,BUF,2011-10-30, 4,4.5,46,-4,-4.5,45,
2011,8,DET,DEN,2011-10-30, -3,-3,43.5,3,3,41.5,
2011,8,NE,PIT,2011-10-30, -2.5,-2.5,52,2.5,2.5,52.5,
2011,8,CLE,SF,2011-10-30, 9.5,9,39.5,-9.5,-9,38.5,
2011,8,CIN,SEA,2011-10-30, -2.5,-1,37.5,2.5,1,37.5,
2011,8,DAL,PHI,2011-10-30, 3.5,3,51,-3.5,-3,48.5,
2011,8,SD,KC,2011-10-31, -3.5,-3,44.5,3.5,3,44.5,
2010,8,DEN,SF,2010-10-31, 0,2,42,0,-2,41,
2010,8,JAC,DAL,2010-10-31, 6.5,7,42,-6.5,-7,44,
2010,8,WAS,DET,2010-10-31, 0,3,44,0,-3,44.5,
2010,8,GB,NYJ,2010-10-31, 5.5,7,43,-5.5,-7,41.5,
2010,8,CAR,STL,2010-10-31, 3,3,36,-3,-3,38,
2010,8,MIA,CIN,2010-10-31, 1,-1,43.5,-1,1,43,
2010,8,BUF,KC,2010-10-31, 10,7,43,-10,-7,45,
2010,8,TEN,SD,2010-10-31, 3,6,44,-3,-6,45,
2010,8,TB,ARI,2010-10-31, 3,3,40,-3,-3,38,
2010,8,SEA,OAK,2010-10-31, 0,2,42,0,-2,39.5,
2010,8,MIN,NE,2010-10-31, 7,5,44,-7,-5,44.5,
2010,8,PIT,NO,2010-10-31, 0,1,43.5,0,-1,45,
2010,8,HOU,IND,2010-11-01, 5.5,5,49,-5.5,-5,50.5,
2009,8,DEN,BAL,2009-11-01, 3.5,5,40.5,-3.5,-5,42.5,
2009,8,CLE,CHI,2009-11-01, 14,11,40.5,-14,-11,40,
2009,8,HOU,BUF,2009-11-01, -3,-3,40.5,3,3,42,
2009,8,SF,IND,2009-11-01, 13,13,45,-13,-13,45,
2009,8,MIA,NYJ,2009-11-01, 4,4,40,-4,-4,40,
2009,8,STL,DET,2009-11-01, 4,3,45,-4,-3,43.5,
2009,8,SEA,DAL,2009-11-01, 11,10,45.5,-11,-10,46,
2009,8,NYG,PHI,2009-11-01, 2.5,-3,45.5,-2.5,3,43,
2009,8,OAK,SD,2009-11-01, 17,16,42.5,-17,-16,41.5,
2009,8,JAC,TEN,2009-11-01, 3,3,43.5,-3,-3,44,
2009,8,MIN,GB,2009-11-01, 3,3,48.5,-3,-3,46.5,
2009,8,CAR,ARI,2009-11-01, 9,10,44,-9,-10,43.5,
2009,8,ATL,NO,2009-11-02, 11.5,11,53.5,-11.5,-11,55.5,
2008,8,OAK,BAL,2008-10-26, 8,9,35,-8,-9,34.5,
2008,8,SD,NO,2008-10-26, -3,-3,46,3,3,45.5,
2008,8,KC,NYJ,2008-10-26, 13,14,38.5,-13,-14,41,
2008,8,BUF,MIA,2008-10-26, -1,1,40,1,-1,41.5,
2008,8,TB,DAL,2008-10-26, 0,2,40.5,0,-2,40.5,
2008,8,ATL,PHI,2008-10-26, 8.5,10,45,-8.5,-10,45,
